"ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","trimester","avg_d_mbps","avg_u_mbps","avg_d_mbps_winsorized","avg_u_mbps_winsorized","tests","college","clinic","university","school","hospital","avg_d_mbps_change","avg_u_mbps_change"
"CO","Colombia","CO18","Caqueta","CO18460","Milan",4,33.7208,4.2626,23.559064,4.2626,17,0,0,0,1,0,1.88325345734916,0.610351341140914
"CO","Colombia","CO18","Caqueta","CO18479","Morelia",1,12.1053333333333,2.91233333333333,12.1053333333333,2.91233333333333,4,1,0,0,4,0,NA,NA
"CO","Colombia","CO18","Caqueta","CO18479","Morelia",4,4.779,1.681,4.779,1.681,1,1,0,0,4,0,-0.605215332085031,-0.422799587959254
"CO","Colombia","CO18","Caqueta","CO18592","Puerto Rico",1,12.484375,2.556,12.484375,2.556,30,0,1,0,4,1,NA,NA
"CO","Colombia","CO18","Caqueta","CO18592","Puerto Rico",4,4.1178,2.17806666666667,4.1178,2.17806666666667,129,0,1,0,4,1,-0.670163704630788,-0.147861241523213
"CO","Colombia","CO18","Caqueta","CO18610","San Jose del Fragua",1,0.101,2.448,0.101,2.448,1,2,1,0,5,0,NA,NA
"CO","Colombia","CO18","Caqueta","CO18610","San Jose del Fragua",4,16.6211818181818,37.8121818181818,14.0373927272727,33.8439290909091,151,2,1,0,5,0,137.984086408641,12.8251344325609
"CO","Colombia","CO18","Caqueta","CO18753","San Vicente del Caguan",1,7.67385185185185,2.63618518518519,7.67385185185185,2.63618518518519,65,2,0,0,7,1,NA,NA
"CO","Colombia","CO18","Caqueta","CO18753","San Vicente del Caguan",4,9.31528571428571,3.92575,9.31528571428571,3.92575,185,2,0,0,7,1,0.213899602718777,0.489178386276466
"CO","Colombia","CO18","Caqueta","CO18785","Solita",1,25.6045,1.52,25.6045,1.52,2,0,0,0,8,1,NA,NA
"CO","Colombia","CO18","Caqueta","CO18785","Solita",4,139.225,141.736,61.0433200000001,50.15022,1,0,0,0,8,1,1.38408560995138,31.9935657894737
"CO","Colombia","CO18","Caqueta","CO18860","Valparaiso",1,8.315,4.08,8.315,4.08,1,0,0,0,31,0,NA,NA
"CO","Colombia","CO18","Caqueta","CO18860","Valparaiso",4,60.486,53.621,45.46016,41.68211,15,0,0,0,31,0,4.46724714371618,9.21620343137255
"CO","Colombia","CO85","Casanare","CO85001","Yopal",1,9.61493243243243,3.87871621621622,9.53454945945946,3.87871621621622,7696,6,6,8,54,13,NA,NA
"CO","Colombia","CO85","Casanare","CO85001","Yopal",4,10.1600062111801,3.56539130434783,10.1600062111801,3.56539130434783,11417,6,6,8,54,13,0.0655989834003257,-0.0807805713030603
"CO","Colombia","CO85","Casanare","CO85010","Aguazul",1,8.5123,4.46903333333333,8.5123,4.46903333333333,561,0,0,0,4,1,NA,NA
"CO","Colombia","CO85","Casanare","CO85010","Aguazul",4,4.82552272727273,2.30797727272727,4.82552272727273,2.30797727272727,846,0,0,0,4,1,-0.433111764473441,-0.483562305182939
"CO","Colombia","CO85","Casanare","CO85125","Hato Corozal",1,11.199,2.5205,11.199,2.5205,4,0,0,0,2,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85125","Hato Corozal",4,17.4675,17.405,17.4675,17.405,3,0,0,0,2,0,0.559737476560407,5.90537591747669
"CO","Colombia","CO85","Casanare","CO85139","Mani",1,5.32696296296296,3.75733333333333,5.32696296296296,3.75733333333333,395,0,0,0,3,1,NA,NA
"CO","Colombia","CO85","Casanare","CO85139","Mani",4,6.95525,3.34015625,6.95525,3.34015625,1008,0,0,0,3,1,0.305668923992547,-0.111030096699787
"CO","Colombia","CO85","Casanare","CO85162","Monterrey",1,5.80282051282051,3.0435641025641,5.80282051282051,3.0435641025641,537,0,0,0,0,1,NA,NA
"CO","Colombia","CO85","Casanare","CO85162","Monterrey",4,6.27438235294118,4.35673529411765,6.27438235294118,4.35673529411765,834,0,0,0,0,1,0.081264247115487,0.431458365029092
"CO","Colombia","CO85","Casanare","CO85225","Nunchia",1,4.7902,1.5162,4.7902,1.5162,12,0,0,0,1,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85225","Nunchia",4,7.0572,5.181,7.0572,5.181,45,0,0,0,1,0,0.473257901548996,2.41709537000396
"CO","Colombia","CO85","Casanare","CO85230","Orocue",1,2.32533333333333,2.398,2.32533333333333,2.398,4,0,0,0,4,1,NA,NA
"CO","Colombia","CO85","Casanare","CO85230","Orocue",4,4.41218181818182,7.61563636363636,4.41218181818182,7.61563636363636,77,0,0,0,4,1,0.897440575479566,2.17582834179998
"CO","Colombia","CO85","Casanare","CO85250","Paz de Ariporo",1,6.30857894736842,1.76973684210526,6.30857894736842,1.76973684210526,348,0,0,0,2,2,NA,NA
"CO","Colombia","CO85","Casanare","CO85250","Paz de Ariporo",4,6.07855,1.43285,6.07855,1.43285,588,0,0,0,2,2,-0.0364628784529004,-0.190359851301115
"CO","Colombia","CO85","Casanare","CO85263","Pore",1,7.82528571428571,5.09557142857143,7.82528571428571,5.09557142857143,164,1,0,0,0,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85263","Pore",4,1.058,3.044,1.058,3.044,8,1,0,0,0,0,-0.864797268926739,-0.40261852028372
"CO","Colombia","CO85","Casanare","CO85279","Recetor",4,21.7535,12.948,21.7535,12.948,18,0,0,0,1,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85300","Sabanalarga",1,6.7285,1.367125,6.7285,1.367125,33,0,0,0,3,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85300","Sabanalarga",4,7.51825,4.18025,7.51825,4.18025,38,0,0,0,3,0,0.117373857471948,2.05769406601445
"CO","Colombia","CO85","Casanare","CO85315","Sacama",4,30.847,3.426,30.847,3.426,2,0,0,0,1,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85325","San Luis de Palenque",1,11.9400909090909,2.30981818181818,11.9400909090909,2.30981818181818,46,0,0,0,3,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85325","San Luis de Palenque",4,14.067875,6.586625,14.067875,6.586625,23,0,0,0,3,0,0.178205015950846,1.85157725913098
"CO","Colombia","CO85","Casanare","CO85400","Tamara",1,0.016,0.314,0.016,0.314,1,0,0,0,3,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85400","Tamara",4,35.4145,38.7575,35.4145,38.7575,2,0,0,0,3,0,2212.40625,122.43152866242
"CO","Colombia","CO85","Casanare","CO85410","Tauramena",1,5.5252,5.91328571428571,5.5252,5.91328571428571,805,8,0,0,5,1,NA,NA
"CO","Colombia","CO85","Casanare","CO85410","Tauramena",4,5.70463636363636,5.92193181818182,5.70463636363636,5.79886863636364,1891,8,0,0,5,1,0.0324759942873314,-0.0193491543365917
"CO","Colombia","CO85","Casanare","CO85430","Trinidad",1,3.37127272727273,1.71618181818182,3.37127272727273,1.71618181818182,135,0,1,0,3,0,NA,NA
"CO","Colombia","CO85","Casanare","CO85430","Trinidad",4,14.1312222222222,6.54722222222222,14.1312222222222,6.54722222222222,79,0,1,0,3,0,3.1916579776843,2.81499334910713
"CO","Colombia","CO85","Casanare","CO85440","Villanueva",1,6.23441509433962,5.05243396226415,6.23441509433962,5.05243396226415,665,0,2,0,13,1,NA,NA
"CO","Colombia","CO85","Casanare","CO85440","Villanueva",4,4.39852631578947,3.40833333333333,4.39852631578947,3.40833333333333,1125,0,2,0,13,1,-0.294476506740303,-0.325407643367603
"CO","Colombia","CO19","Cauca","CO19001","Popayan",1,11.431917562724,4.04140143369176,11.431917562724,4.02089684587814,16059,4,19,15,78,9,NA,NA
"CO","Colombia","CO19","Cauca","CO19001","Popayan",4,10.6091715210356,3.50485760517799,10.6091715210356,3.50485760517799,18555,4,19,15,78,9,-0.0719692070183519,-0.128339338331731
"CO","Colombia","CO19","Cauca","CO19022","Almaguer",1,12.0925,12.286,12.0925,12.286,56,2,0,0,4,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19022","Almaguer",4,14.8275,11.8805,14.8275,11.8805,11,2,0,0,4,1,0.226173247880918,-0.03300504639427
"CO","Colombia","CO19","Cauca","CO19050","Argelia",1,5.27874418604651,4.84262790697674,5.27874418604651,4.84262790697674,836,2,0,0,37,3,NA,NA
"CO","Colombia","CO19","Cauca","CO19050","Argelia",4,4.95127777777778,4.90246296296296,4.95127777777778,4.90246296296296,1051,2,0,0,37,3,-0.0620349076839786,0.0123559061599621
"CO","Colombia","CO19","Cauca","CO19075","Balboa",1,6.8272,5.5524,6.8272,5.5524,37,0,0,0,1,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19075","Balboa",4,5.6915,3.38525,5.6915,3.38525,53,0,0,0,1,0,-0.166349308647762,-0.390308695338952
"CO","Colombia","CO19","Cauca","CO19100","Bolivar",1,3.72831428571429,3.04065714285714,3.72831428571429,3.04065714285714,473,0,1,0,9,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19100","Bolivar",4,5.16386956521739,3.91730434782609,5.16386956521739,3.91730434782609,290,0,1,0,9,1,0.385041380498339,0.288308468788824
"CO","Colombia","CO19","Cauca","CO19110","Buenos Aires",1,3.94610526315789,3.15505263157895,3.94610526315789,3.15505263157895,98,3,1,0,11,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19110","Buenos Aires",4,7.65164,5.73412,7.0766128,5.6269688,165,3,1,0,11,1,0.793315770379856,0.783478584058987
"CO","Colombia","CO19","Cauca","CO19130","Cajibio",1,4.44383076923077,2.70736923076923,4.44383076923077,2.70736923076923,666,2,3,0,32,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19130","Cajibio",4,4.57265079365079,2.96692063492063,4.57265079365079,2.96692063492063,787,2,3,0,32,1,0.0289885081385139,0.095868491523655
"CO","Colombia","CO19","Cauca","CO19137","Caldono",1,2.96753658536585,2.32336585365854,2.96753658536585,2.32336585365854,242,3,0,0,16,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19137","Caldono",4,3.87206818181818,2.68070454545455,3.87206818181818,2.68070454545455,399,3,0,0,16,1,0.30480891151029,0.153802162166289
"CO","Colombia","CO19","Cauca","CO19142","Caloto",1,4.56253488372093,2.29837209302326,4.56253488372093,2.29837209302326,351,4,0,0,3,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19142","Caloto",4,6.76960784313725,4.70545098039216,6.76960784313725,4.70545098039216,304,4,0,0,3,2,0.483738319961374,1.04729729997837
"CO","Colombia","CO19","Cauca","CO19212","Corinto",1,3.65773684210526,4.14747368421053,3.65773684210526,4.14747368421053,525,0,0,0,3,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19212","Corinto",4,4.21145454545455,4.57622727272727,4.21145454545455,4.57622727272727,410,0,0,0,3,0,0.151382597286737,0.10337704857514
"CO","Colombia","CO19","Cauca","CO19256","El Tambo",1,4.97368518518519,3.13488888888889,4.97368518518519,3.13488888888889,192,10,6,0,38,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19256","El Tambo",4,4.76161111111111,2.47867777777778,4.76161111111111,2.47867777777778,869,10,6,0,38,0,-0.0426392234687001,-0.209325157723116
"CO","Colombia","CO19","Cauca","CO19290","Florencia",1,13.4915,6.6585,13.4915,6.6585,13,1,0,0,2,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19290","Florencia",4,7.472,7.8555,7.472,7.8555,20,1,0,0,2,1,-0.446169810621502,0.179770218517684
"CO","Colombia","CO19","Cauca","CO19300","Guachene",1,5.46878571428571,3.9925,5.46878571428571,3.9925,113,2,0,0,2,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19300","Guachene",4,7.20925,6.2132,7.20925,6.2132,95,2,0,0,2,1,0.318254248135522,0.556217908578585
"CO","Colombia","CO19","Cauca","CO19318","Guapi",1,5.094,2.677,5.094,2.677,32,0,0,0,15,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19318","Guapi",4,4.2395,2.3459,4.2395,2.3459,275,0,0,0,15,2,-0.167746368276404,-0.123683227493463
"CO","Colombia","CO19","Cauca","CO19355","Inza",1,4.34661111111111,3.29988888888889,4.34661111111111,3.29988888888889,101,0,3,0,9,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19355","Inza",4,6.07838461538462,5.06861538461538,6.07838461538462,5.06861538461538,189,0,3,0,9,1,0.39841924202665,0.535995772973449
"CO","Colombia","CO19","Cauca","CO19364","Jambalo",1,1.4385,1.591,1.4385,1.591,14,0,0,0,5,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19364","Jambalo",4,12.4043,7.5958,9.15513200000001,7.5958,46,0,0,0,5,1,5.36436009732361,3.77423004399749
"CO","Colombia","CO19","Cauca","CO19392","La Sierra",1,16.8642666666667,17.3467333333333,16.8642666666667,17.3467333333333,124,0,0,0,14,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19392","La Sierra",4,6.29972,7.01284,6.29972,7.01284,279,0,0,0,14,1,-0.626445660252052,-0.595725612122936
"CO","Colombia","CO19","Cauca","CO19397","La Vega",1,5.66014285714286,6.91085714285714,5.66014285714286,6.91085714285714,69,3,2,0,45,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19397","La Vega",4,3.08875,2.099875,3.08875,2.099875,162,3,2,0,45,1,-0.454298225688398,-0.696148400033074
"CO","Colombia","CO19","Cauca","CO19418","Lopez de Micay",1,9.59308,8.1636,9.59308,8.1636,363,0,1,0,3,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19418","Lopez de Micay",4,5.28313043478261,4.92973913043478,5.28313043478261,4.92973913043478,204,0,1,0,3,1,-0.449276933499709,-0.396131715121419
"CO","Colombia","CO19","Cauca","CO19450","Mercaderes",1,7.2813,8.45295,7.2813,8.45295,217,1,1,0,4,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19450","Mercaderes",4,8.44823529411765,9.14158823529412,8.44823529411765,9.05966,141,1,1,0,4,1,0.160264690936735,0.0717749424757039
"CO","Colombia","CO19","Cauca","CO19455","Miranda",1,6.34788571428571,6.20668571428571,6.34788571428571,6.20668571428571,858,4,4,1,19,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19455","Miranda",4,4.02676666666667,3.94193333333333,4.02676666666667,3.94193333333333,863,4,4,1,19,2,-0.365652305679581,-0.364889167134672
"CO","Colombia","CO19","Cauca","CO19473","Morales",1,5.19848275862069,4.97810344827586,5.19848275862069,4.97810344827586,323,0,0,0,22,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19473","Morales",4,4.72297435897436,4.64305128205128,4.72297435897436,4.64305128205128,450,0,0,0,22,0,-0.0914706120469077,-0.0673051835314157
"CO","Colombia","CO19","Cauca","CO19513","Padilla",1,7.94,9.48385714285714,7.94,9.48385714285714,136,2,0,0,6,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19513","Padilla",4,6.42718181818182,7.98245454545455,6.42718181818182,7.98245454545455,250,2,0,0,6,1,-0.190531257155942,-0.158311389004145
"CO","Colombia","CO19","Cauca","CO19517","Paez",1,4.09791666666667,1.66291666666667,4.09791666666667,1.66291666666667,63,3,1,0,5,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19517","Paez",4,5.90854545454545,5.00772727272727,5.90854545454545,5.00772727272727,67,3,1,0,5,2,0.441841290382216,2.011412040728
"CO","Colombia","CO19","Cauca","CO19532","Patia",1,10.3057407407407,7.25244444444444,10.3057407407407,7.25244444444444,170,5,5,0,14,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19532","Patia",4,6.32822580645161,4.29358064516129,6.32822580645161,4.29358064516129,378,5,5,0,14,2,-0.385951387129814,-0.407981587718293
"CO","Colombia","CO19","Cauca","CO19533","Piamonte",1,13.164,8.929,13.164,8.929,5,1,1,0,12,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19533","Piamonte",4,18.608,17.57575,18.608,17.57575,72,1,1,0,12,2,0.413552111820116,0.968389517303169
"CO","Colombia","CO19","Cauca","CO19548","Piendamo - Tunia",1,4.28278571428571,2.77908333333333,4.28278571428571,2.77908333333333,1392,2,0,0,12,3,NA,NA
"CO","Colombia","CO19","Cauca","CO19548","Piendamo - Tunia",4,3.57206329113924,2.02869620253165,3.57206329113924,2.02869620253165,1169,2,0,0,12,3,-0.165948630298214,-0.270012461231829
"CO","Colombia","CO19","Cauca","CO19573","Puerto Tejada",1,6.98997058823529,3.48720588235294,6.98997058823529,3.48720588235294,1424,17,2,0,9,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19573","Puerto Tejada",4,7.63445454545455,5.42438636363636,7.63445454545455,5.42438636363636,1815,17,2,0,9,2,0.0922012402032095,0.555510786181726
"CO","Colombia","CO19","Cauca","CO19585","Purace",1,11.0792222222222,5.90388888888889,11.0792222222222,5.90388888888889,34,0,0,0,6,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19585","Purace",4,49.4636666666667,55.89,22.1817733333334,17.9644066666667,5,0,0,0,6,1,1.00210564319598,2.04280907123365
"CO","Colombia","CO19","Cauca","CO19622","Rosas",1,5.798875,3.99466666666667,5.798875,3.99466666666667,378,0,0,0,5,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19622","Rosas",4,8.1204375,3.83825,8.1204375,3.83825,407,0,0,0,5,0,0.400347050074368,-0.0391563751668892
"CO","Colombia","CO19","Cauca","CO19693","San Sebastian",1,9.718,5.9596,9.718,5.9596,12,0,0,0,7,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19693","San Sebastian",4,20.7871111111111,22.7875555555556,11.5962577777778,9.78324666666667,25,0,0,0,7,0,0.193276165649083,0.641594514173211
"CO","Colombia","CO19","Cauca","CO19698","Santander de Quilichao",1,8.47771028037383,2.81571028037383,8.47771028037383,2.81571028037383,3074,8,6,4,24,3,NA,NA
"CO","Colombia","CO19","Cauca","CO19698","Santander de Quilichao",4,6.79593377483444,2.82071523178808,6.71372397350993,2.81714715231788,3823,8,6,4,24,3,-0.208073435930877,0.000510305322981575
"CO","Colombia","CO19","Cauca","CO19701","Santa Rosa",1,10.4436666666667,2.58433333333333,10.4436666666667,2.58433333333333,5,0,0,0,7,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19701","Santa Rosa",4,8.15757142857143,6.82314285714286,8.15757142857143,6.82314285714286,21,0,0,0,7,0,-0.218897759863577,1.64019457905695
"CO","Colombia","CO19","Cauca","CO19743","Silvia",1,6.57677777777778,3.71505555555556,6.57677777777778,3.71505555555556,335,1,2,0,23,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19743","Silvia",4,10.87268,8.66408,9.5730128,8.66408,268,1,2,0,23,2,0.455577962865977,1.33215354937118
"CO","Colombia","CO19","Cauca","CO19760","Sotara - Paispamba",1,8.62984210526316,2.73942105263158,8.62984210526316,2.73942105263158,193,0,1,0,7,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19760","Sotara - Paispamba",4,6.811375,3.27240625,6.811375,3.27240625,161,0,1,0,7,2,-0.21071846774046,0.19456125477915
"CO","Colombia","CO19","Cauca","CO19780","Suarez",1,3.117,1.525375,3.117,1.525375,32,0,0,0,9,2,NA,NA
"CO","Colombia","CO19","Cauca","CO19780","Suarez",4,7.4041875,7.4409375,7.4041875,7.27351375,41,0,0,0,9,2,1.37542107795958,3.76834466934361
"CO","Colombia","CO19","Cauca","CO19785","Sucre",1,5.16733333333333,2.436,5.16733333333333,2.436,12,2,0,0,0,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19785","Sucre",4,5.58625,3.543,5.58625,3.543,47,2,0,0,0,1,0.0810701844923234,0.454433497536946
"CO","Colombia","CO19","Cauca","CO19807","Timbio",1,5.01890909090909,3.42250649350649,5.01890909090909,3.27757428571429,1232,4,0,2,14,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19807","Timbio",4,5.01013114754098,3.32659016393443,5.01013114754098,3.30819852459016,1732,4,0,2,14,1,-0.00174897437054744,0.00934356820205662
"CO","Colombia","CO19","Cauca","CO19809","Timbiqui",1,8.88785714285714,4.246,8.88785714285714,4.246,133,0,1,0,3,0,NA,NA
"CO","Colombia","CO19","Cauca","CO19809","Timbiqui",4,5.62914285714286,4.05742857142857,5.62914285714286,4.05742857142857,147,0,1,0,3,0,-0.366647914490075,-0.0444115470022206
"CO","Colombia","CO19","Cauca","CO19821","Toribio",1,5.51285714285714,4.29060714285714,5.51285714285714,4.29060714285714,156,0,0,0,9,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19821","Toribio",4,6.66645,6.6744,6.66645,6.351211,125,0,0,0,9,1,0.209254988338948,0.48025927066599
"CO","Colombia","CO19","Cauca","CO19824","Totoro",1,5.79067857142857,5.04817857142857,5.79067857142857,4.8986825,273,0,1,0,15,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19824","Totoro",4,6.228125,4.30405,6.228125,4.2199805,279,0,1,0,15,1,0.0755432067546982,-0.138547864655446
"CO","Colombia","CO19","Cauca","CO19845","Villa Rica",1,6.45092857142857,4.23467857142857,6.45092857142857,4.23467857142857,803,1,0,0,6,1,NA,NA
"CO","Colombia","CO19","Cauca","CO19845","Villa Rica",4,9.49434782608696,7.59273913043478,9.45263739130435,7.20267869565217,848,1,0,0,6,1,0.46531422362518,0.700879671068481
"CO","Colombia","CO20","Cesar","CO20001","Valledupar",1,21.5794117647059,10.2124264705882,21.461735,9.55937823529412,21666,2,4,9,23,6,NA,NA
"CO","Colombia","CO20","Cesar","CO20001","Valledupar",4,22.9536026490066,12.1764900662252,21.9355909933775,10.8941544370861,28344,2,4,9,23,6,0.0220791093253871,0.139630022888294
"CO","Colombia","CO20","Cesar","CO20011","Aguachica",1,11.8399756097561,2.65573170731707,11.8399756097561,2.65573170731707,1217,3,1,1,12,4,NA,NA
"CO","Colombia","CO20","Cesar","CO20011","Aguachica",4,16.7659782608696,3.8869347826087,16.648767826087,3.8869347826087,2791,3,1,1,12,4,0.406148827905392,0.463602204958961
"CO","Colombia","CO20","Cesar","CO20013","Agustin Codazzi",1,9.87460869565217,2.65691304347826,9.87460869565217,2.65691304347826,636,1,0,1,4,0,NA,NA
"CO","Colombia","CO20","Cesar","CO20013","Agustin Codazzi",4,11.7414666666667,3.8659,11.7414666666667,3.8659,1455,1,0,1,4,0,0.189056399960079,0.45503444664452
"CO","Colombia","CO20","Cesar","CO20032","Astrea",4,31.56825,29.483,16.69383,14.591555,67,0,0,0,0,0,NA,NA
"CO","Colombia","CO20","Cesar","CO20045","Becerril",1,9.2,0.55,9.2,0.55,1,0,0,0,3,0,NA,NA
"CO","Colombia","CO20","Cesar","CO20045","Becerril",4,3.38244444444444,4.14911111111111,3.38244444444444,4.14911111111111,228,0,0,0,3,0,-0.632342995169082,6.54383838383838
"CO","Colombia","CO20","Cesar","CO20060","Bosconia",1,6.821875,1.8918125,6.821875,1.8918125,331,0,0,0,0,0,NA,NA
"CO","Colombia","CO20","Cesar","CO20060","Bosconia",4,12.43995,4.0967,12.43995,4.0967,561,0,0,0,0,0,0.823538250114521,1.16548944464634
"CO","Colombia","CO20","Cesar","CO20175","Chimichagua",1,2.879,2.09175,2.879,2.09175,367,0,0,0,0,0,NA,NA
"CO","Colombia","CO20","Cesar","CO20175","Chimichagua",4,14.9560769230769,15.7033846153846,14.9560769230769,15.7033846153846,288,0,0,0,0,0,4.19488604483394,6.50729514300687
"CO","Colombia","CO20","Cesar","CO20178","Chiriguana",1,5.1894,9.8782,5.1894,9.8782,41,0,0,0,5,2,NA,NA
"CO","Colombia","CO20","Cesar","CO20178","Chiriguana",4,9.177875,6.70975,9.177875,6.70975,109,0,0,0,5,2,0.768581146182603,-0.320751756392865
"CO","Colombia","CO20","Cesar","CO20228","Curumani",1,7.71811764705882,4.68352941176471,7.71811764705882,4.68352941176471,133,1,0,0,4,1,NA,NA
"CO","Colombia","CO20","Cesar","CO20228","Curumani",4,5.4765,4.5531,5.4765,4.5531,426,1,0,0,4,1,-0.290435796597769,-0.0278485305199699
"CO","Colombia","CO20","Cesar","CO20238","El Copey",1,10.398,2.902,10.398,2.902,12,0,0,0,0,0,NA,NA
"CO","Colombia","CO20","Cesar","CO20238","El Copey",4,11.2694,7.3458,11.2694,7.3458,116,0,0,0,0,0,0.0838045778034238,1.53128876636802
